idiom,meaning,instance,label,assignment_0,assignment_1,assignment_2,gold_0,gold_1,gold_2,maxVote,review_noAgreement,review_maxVoteGptDiff
wet behind the ears,immature or poor skill,He was wet behind the ears because he had just taken a bath,1,"{'WorkerId': 'A2LMQ4497NMK3S', 'WorkTimeInSeconds': 78, 'AssignmentId': '3XLBSAQ9ZKSR92J0Z86D6BGBD5YZ7P', 'HITId': '39WSF6KUWH1XWTM9T541735Y119EON', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 1, 'bad': False}","{'WorkerId': 'A2TBXASXZIRNNW', 'WorkTimeInSeconds': 239, 'AssignmentId': '3PXX5PX6LDEDA6EI0X2UUKBYNAKABN', 'HITId': '39WSF6KUWH1XWTM9T541735Y119EON', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 1, 'bad': False}","{'WorkerId': 'AURYD2FH3FUOQ', 'WorkTimeInSeconds': 561, 'AssignmentId': '3XXU1SWE82BCQJB82H55A3FFW6NA01', 'HITId': '39WSF6KUWH1XWTM9T541735Y119EON', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 1, 'bad': False}",1,1,1,1,False,False
blow his own horn,to talk about oneself or one's achievements especially in a way that shows pride or too much pride,He was blowing his own horn by talking about how great he is,0,"{'WorkerId': 'A2A6FH0F7LD9ND', 'WorkTimeInSeconds': 327, 'AssignmentId': '3TGOYF991D2CLE1M6T0GZBFGJYIUUZ', 'HITId': '3OND0WXMIBVN4C0MPS9BNU8XPFVHE2', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 0, 'bad': False}","{'WorkerId': 'A2H1QUGX0SOUMH', 'WorkTimeInSeconds': 117, 'AssignmentId': '32XVDSJFPFDKOUNBE7ZO2I3UNLX2MY', 'HITId': '3OND0WXMIBVN4C0MPS9BNU8XPFVHE2', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 0, 'bad': False}","{'WorkerId': 'A2TBXASXZIRNNW', 'WorkTimeInSeconds': 503, 'AssignmentId': '3M81GAB8AGZ5XMLZPTZGKKQ3RS6QBA', 'HITId': '3OND0WXMIBVN4C0MPS9BNU8XPFVHE2', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 0, 'bad': False}",0,0,0,0,False,False
pull leg,tease someone,He pulled my leg when he told me he had a pet unicorn,0,"{'WorkerId': 'A2A6FH0F7LD9ND', 'WorkTimeInSeconds': 327, 'AssignmentId': '3TGOYF991D2CLE1M6T0GZBFGJYIUUZ', 'HITId': '3OND0WXMIBVN4C0MPS9BNU8XPFVHE2', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 2, 'bad': False}","{'WorkerId': 'A2H1QUGX0SOUMH', 'WorkTimeInSeconds': 117, 'AssignmentId': '32XVDSJFPFDKOUNBE7ZO2I3UNLX2MY', 'HITId': '3OND0WXMIBVN4C0MPS9BNU8XPFVHE2', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 0, 'bad': False}","{'WorkerId': 'A2TBXASXZIRNNW', 'WorkTimeInSeconds': 503, 'AssignmentId': '3M81GAB8AGZ5XMLZPTZGKKQ3RS6QBA', 'HITId': '3OND0WXMIBVN4C0MPS9BNU8XPFVHE2', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 0, 'bad': False}",2,0,0,0,False,False
take the cake,being the best in a competition,His speech really took the cake and he ate it afterwards,1,"{'WorkerId': 'A2A6FH0F7LD9ND', 'WorkTimeInSeconds': 327, 'AssignmentId': '3TGOYF991D2CLE1M6T0GZBFGJYIUUZ', 'HITId': '3OND0WXMIBVN4C0MPS9BNU8XPFVHE2', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 3, 'bad': False}","{'WorkerId': 'A2H1QUGX0SOUMH', 'WorkTimeInSeconds': 117, 'AssignmentId': '32XVDSJFPFDKOUNBE7ZO2I3UNLX2MY', 'HITId': '3OND0WXMIBVN4C0MPS9BNU8XPFVHE2', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 3, 'bad': False}","{'WorkerId': 'A2TBXASXZIRNNW', 'WorkTimeInSeconds': 503, 'AssignmentId': '3M81GAB8AGZ5XMLZPTZGKKQ3RS6QBA', 'HITId': '3OND0WXMIBVN4C0MPS9BNU8XPFVHE2', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 1, 'bad': False}",3,3,1,3,False,True
yesterday's man,someone especially a politician whose career is finished,"He's yesterday's man, meaning that his ideas are no longer modern or relevant",0,"{'WorkerId': 'A2A6FH0F7LD9ND', 'WorkTimeInSeconds': 327, 'AssignmentId': '3TGOYF991D2CLE1M6T0GZBFGJYIUUZ', 'HITId': '3OND0WXMIBVN4C0MPS9BNU8XPFVHE2', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 0, 'bad': False}","{'WorkerId': 'A2H1QUGX0SOUMH', 'WorkTimeInSeconds': 117, 'AssignmentId': '32XVDSJFPFDKOUNBE7ZO2I3UNLX2MY', 'HITId': '3OND0WXMIBVN4C0MPS9BNU8XPFVHE2', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 2, 'bad': False}","{'WorkerId': 'A2TBXASXZIRNNW', 'WorkTimeInSeconds': 503, 'AssignmentId': '3M81GAB8AGZ5XMLZPTZGKKQ3RS6QBA', 'HITId': '3OND0WXMIBVN4C0MPS9BNU8XPFVHE2', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 0, 'bad': False}",0,2,0,0,False,False
go out with,have a romantic relationship with someone,He went out with her to some fancy restaurants,0,"{'WorkerId': 'A2A6FH0F7LD9ND', 'WorkTimeInSeconds': 327, 'AssignmentId': '3TGOYF991D2CLE1M6T0GZBFGJYIUUZ', 'HITId': '3OND0WXMIBVN4C0MPS9BNU8XPFVHE2', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 1, 'bad': False}","{'WorkerId': 'A2H1QUGX0SOUMH', 'WorkTimeInSeconds': 117, 'AssignmentId': '32XVDSJFPFDKOUNBE7ZO2I3UNLX2MY', 'HITId': '3OND0WXMIBVN4C0MPS9BNU8XPFVHE2', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 3, 'bad': False}","{'WorkerId': 'A2TBXASXZIRNNW', 'WorkTimeInSeconds': 503, 'AssignmentId': '3M81GAB8AGZ5XMLZPTZGKKQ3RS6QBA', 'HITId': '3OND0WXMIBVN4C0MPS9BNU8XPFVHE2', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 1, 'bad': False}",1,3,1,1,False,True
smooth his ruffled feathers,to make someone feel less angry or offended,I tried to smooth his ruffled feathers,2,"{'WorkerId': 'A2LMQ4497NMK3S', 'WorkTimeInSeconds': 238, 'AssignmentId': '3QL2OFSM9MY34U0DN13URA1G42ICNF', 'HITId': '3G5RUKN2FRJYJCVGKFO2004IKUO9NT', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 0, 'bad': False}","{'WorkerId': 'A2TBXASXZIRNNW', 'WorkTimeInSeconds': 218, 'AssignmentId': '3COPXFW7XRSLQDOEVTXKJIJJ9QTPK2', 'HITId': '3G5RUKN2FRJYJCVGKFO2004IKUO9NT', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 2, 'bad': False}","{'WorkerId': 'A38DXFI1TZA295', 'WorkTimeInSeconds': 458, 'AssignmentId': '3C5W7UE9CV6LPAQ82WKHS8XQ0UXMXS', 'HITId': '3G5RUKN2FRJYJCVGKFO2004IKUO9NT', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 2, 'bad': False}",0,2,2,2,False,False
nest egg,"an amount of money that has been saved, especially for future use",She's been saving her nest egg for the past few months,1,"{'WorkerId': 'A2LMQ4497NMK3S', 'WorkTimeInSeconds': 238, 'AssignmentId': '3QL2OFSM9MY34U0DN13URA1G42ICNF', 'HITId': '3G5RUKN2FRJYJCVGKFO2004IKUO9NT', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 0, 'bad': False}","{'WorkerId': 'A2TBXASXZIRNNW', 'WorkTimeInSeconds': 218, 'AssignmentId': '3COPXFW7XRSLQDOEVTXKJIJJ9QTPK2', 'HITId': '3G5RUKN2FRJYJCVGKFO2004IKUO9NT', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 2, 'bad': False}","{'WorkerId': 'A38DXFI1TZA295', 'WorkTimeInSeconds': 458, 'AssignmentId': '3C5W7UE9CV6LPAQ82WKHS8XQ0UXMXS', 'HITId': '3G5RUKN2FRJYJCVGKFO2004IKUO9NT', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 0, 'bad': False}",0,2,0,0,False,True
saved his neck,to manage to escape from serious danger or trouble,He saved his neck by coming up with a brilliant idea,0,"{'WorkerId': 'A2LMQ4497NMK3S', 'WorkTimeInSeconds': 238, 'AssignmentId': '3QL2OFSM9MY34U0DN13URA1G42ICNF', 'HITId': '3G5RUKN2FRJYJCVGKFO2004IKUO9NT', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 0, 'bad': False}","{'WorkerId': 'A2TBXASXZIRNNW', 'WorkTimeInSeconds': 218, 'AssignmentId': '3COPXFW7XRSLQDOEVTXKJIJJ9QTPK2', 'HITId': '3G5RUKN2FRJYJCVGKFO2004IKUO9NT', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 2, 'bad': False}","{'WorkerId': 'A38DXFI1TZA295', 'WorkTimeInSeconds': 458, 'AssignmentId': '3C5W7UE9CV6LPAQ82WKHS8XQ0UXMXS', 'HITId': '3G5RUKN2FRJYJCVGKFO2004IKUO9NT', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 0, 'bad': False}",0,2,0,0,False,False
skeleton in the closet,"a secret of an embarrassing, guilty or shameful nature that you don't want to disclose",She had a skeleton in the closet that she put there for decoration,1,"{'WorkerId': 'A2LMQ4497NMK3S', 'WorkTimeInSeconds': 238, 'AssignmentId': '3QL2OFSM9MY34U0DN13URA1G42ICNF', 'HITId': '3G5RUKN2FRJYJCVGKFO2004IKUO9NT', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 1, 'bad': False}","{'WorkerId': 'A2TBXASXZIRNNW', 'WorkTimeInSeconds': 218, 'AssignmentId': '3COPXFW7XRSLQDOEVTXKJIJJ9QTPK2', 'HITId': '3G5RUKN2FRJYJCVGKFO2004IKUO9NT', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 1, 'bad': False}","{'WorkerId': 'A38DXFI1TZA295', 'WorkTimeInSeconds': 458, 'AssignmentId': '3C5W7UE9CV6LPAQ82WKHS8XQ0UXMXS', 'HITId': '3G5RUKN2FRJYJCVGKFO2004IKUO9NT', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 1, 'bad': False}",1,1,1,1,False,False
big mouth,someone who talks too much,He's got a big mouth,2,"{'WorkerId': 'A2LMQ4497NMK3S', 'WorkTimeInSeconds': 238, 'AssignmentId': '3QL2OFSM9MY34U0DN13URA1G42ICNF', 'HITId': '3G5RUKN2FRJYJCVGKFO2004IKUO9NT', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 2, 'bad': False}","{'WorkerId': 'A2TBXASXZIRNNW', 'WorkTimeInSeconds': 218, 'AssignmentId': '3COPXFW7XRSLQDOEVTXKJIJJ9QTPK2', 'HITId': '3G5RUKN2FRJYJCVGKFO2004IKUO9NT', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 2, 'bad': False}","{'WorkerId': 'A38DXFI1TZA295', 'WorkTimeInSeconds': 458, 'AssignmentId': '3C5W7UE9CV6LPAQ82WKHS8XQ0UXMXS', 'HITId': '3G5RUKN2FRJYJCVGKFO2004IKUO9NT', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 2, 'bad': False}",2,2,2,2,False,False
coast is clear,there is no danger in sight or that nobody can see you,The coast is clear for us to plan our big project,0,"{'WorkerId': 'A290OV59Q76QC8', 'WorkTimeInSeconds': 358, 'AssignmentId': '339ANSOTRLIT9R1AIY70ALI7NCYIKJ', 'HITId': '3H1C3QRA1GZWN4P630VAC3BHCNQCEO', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 0, 'bad': False}","{'WorkerId': 'A2YO837C0O1E91', 'WorkTimeInSeconds': 80, 'AssignmentId': '3JCG6DTRVJ6S1SNO8BW6F9L2DS6QQL', 'HITId': '3H1C3QRA1GZWN4P630VAC3BHCNQCEO', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 0, 'bad': False}","{'WorkerId': 'AKQAI78JTXXC9', 'WorkTimeInSeconds': 42, 'AssignmentId': '3LS2AMNW5V6PGGA8TY42Q4Q2YROOQB', 'HITId': '3H1C3QRA1GZWN4P630VAC3BHCNQCEO', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 0, 'bad': False}",0,0,0,0,False,False
loaves and fishes,done for material benefits,She collected the loaves and fishes and brought them to feed the townspeople,1,"{'WorkerId': 'A290OV59Q76QC8', 'WorkTimeInSeconds': 358, 'AssignmentId': '339ANSOTRLIT9R1AIY70ALI7NCYIKJ', 'HITId': '3H1C3QRA1GZWN4P630VAC3BHCNQCEO', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 1, 'bad': False}","{'WorkerId': 'A2YO837C0O1E91', 'WorkTimeInSeconds': 80, 'AssignmentId': '3JCG6DTRVJ6S1SNO8BW6F9L2DS6QQL', 'HITId': '3H1C3QRA1GZWN4P630VAC3BHCNQCEO', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 1, 'bad': False}","{'WorkerId': 'AKQAI78JTXXC9', 'WorkTimeInSeconds': 42, 'AssignmentId': '3LS2AMNW5V6PGGA8TY42Q4Q2YROOQB', 'HITId': '3H1C3QRA1GZWN4P630VAC3BHCNQCEO', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 1, 'bad': False}",1,1,1,1,False,False
pass the torch,to pass on the responsibility,I passed the torch to the younger generation to lead the organization,0,"{'WorkerId': 'A290OV59Q76QC8', 'WorkTimeInSeconds': 358, 'AssignmentId': '339ANSOTRLIT9R1AIY70ALI7NCYIKJ', 'HITId': '3H1C3QRA1GZWN4P630VAC3BHCNQCEO', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 0, 'bad': False}","{'WorkerId': 'A2YO837C0O1E91', 'WorkTimeInSeconds': 80, 'AssignmentId': '3JCG6DTRVJ6S1SNO8BW6F9L2DS6QQL', 'HITId': '3H1C3QRA1GZWN4P630VAC3BHCNQCEO', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 0, 'bad': False}","{'WorkerId': 'AKQAI78JTXXC9', 'WorkTimeInSeconds': 42, 'AssignmentId': '3LS2AMNW5V6PGGA8TY42Q4Q2YROOQB', 'HITId': '3H1C3QRA1GZWN4P630VAC3BHCNQCEO', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 0, 'bad': False}",0,0,0,0,False,False
ray of sunshine,someone or something that brings hope into the lives of others,She was a ray of sunshine in the room full of negative energy,0,"{'WorkerId': 'A290OV59Q76QC8', 'WorkTimeInSeconds': 358, 'AssignmentId': '339ANSOTRLIT9R1AIY70ALI7NCYIKJ', 'HITId': '3H1C3QRA1GZWN4P630VAC3BHCNQCEO', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 0, 'bad': False}","{'WorkerId': 'A2YO837C0O1E91', 'WorkTimeInSeconds': 80, 'AssignmentId': '3JCG6DTRVJ6S1SNO8BW6F9L2DS6QQL', 'HITId': '3H1C3QRA1GZWN4P630VAC3BHCNQCEO', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 0, 'bad': False}","{'WorkerId': 'AKQAI78JTXXC9', 'WorkTimeInSeconds': 42, 'AssignmentId': '3LS2AMNW5V6PGGA8TY42Q4Q2YROOQB', 'HITId': '3H1C3QRA1GZWN4P630VAC3BHCNQCEO', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 0, 'bad': False}",0,0,0,0,False,False
a witch hunt,an attempt to find and punish people whose opinions are unpopular and who are said to be a danger to society,The investigation is a witch hunt because they are trying to quickly find someone to blame,0,"{'WorkerId': 'A290OV59Q76QC8', 'WorkTimeInSeconds': 358, 'AssignmentId': '339ANSOTRLIT9R1AIY70ALI7NCYIKJ', 'HITId': '3H1C3QRA1GZWN4P630VAC3BHCNQCEO', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 0, 'bad': False}","{'WorkerId': 'A2YO837C0O1E91', 'WorkTimeInSeconds': 80, 'AssignmentId': '3JCG6DTRVJ6S1SNO8BW6F9L2DS6QQL', 'HITId': '3H1C3QRA1GZWN4P630VAC3BHCNQCEO', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 0, 'bad': False}","{'WorkerId': 'AKQAI78JTXXC9', 'WorkTimeInSeconds': 42, 'AssignmentId': '3LS2AMNW5V6PGGA8TY42Q4Q2YROOQB', 'HITId': '3H1C3QRA1GZWN4P630VAC3BHCNQCEO', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 0, 'bad': False}",0,0,0,0,False,False
household name,to be very popular,He became a household name last year when his business took off,0,"{'WorkerId': 'A1HKYY6XI2OHO1', 'WorkTimeInSeconds': 194, 'AssignmentId': '3JPSL1DZ58FFBF3F3N73LFBS4ZZNAQ', 'HITId': '389A2A3053YXWEACVTWVRE9DIMG0CQ', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 2, 'bad': False}","{'WorkerId': 'A38DXFI1TZA295', 'WorkTimeInSeconds': 530, 'AssignmentId': '3XUHV3NRV0EQVD5N5TL98KYAQ9O5HS', 'HITId': '389A2A3053YXWEACVTWVRE9DIMG0CQ', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 0, 'bad': False}","{'WorkerId': 'APRZ7BR8C0ZMQ', 'WorkTimeInSeconds': 152, 'AssignmentId': '3CPLWGV3M4F16WTABHT3PK08YHH9NX', 'HITId': '389A2A3053YXWEACVTWVRE9DIMG0CQ', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 0, 'bad': False}",2,0,0,0,False,False
shades of grey,refers to a situation where things are not really clear,"It's not all shades of grey – there's also black, white and other colors as well",1,"{'WorkerId': 'A1HKYY6XI2OHO1', 'WorkTimeInSeconds': 194, 'AssignmentId': '3JPSL1DZ58FFBF3F3N73LFBS4ZZNAQ', 'HITId': '389A2A3053YXWEACVTWVRE9DIMG0CQ', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 1, 'bad': False}","{'WorkerId': 'A38DXFI1TZA295', 'WorkTimeInSeconds': 530, 'AssignmentId': '3XUHV3NRV0EQVD5N5TL98KYAQ9O5HS', 'HITId': '389A2A3053YXWEACVTWVRE9DIMG0CQ', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 1, 'bad': False}","{'WorkerId': 'APRZ7BR8C0ZMQ', 'WorkTimeInSeconds': 152, 'AssignmentId': '3CPLWGV3M4F16WTABHT3PK08YHH9NX', 'HITId': '389A2A3053YXWEACVTWVRE9DIMG0CQ', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 1, 'bad': False}",1,1,1,1,False,False
close call,a narrow escape from disaster,That was a close call since the car stopped just inches away from me,1,"{'WorkerId': 'A1HKYY6XI2OHO1', 'WorkTimeInSeconds': 194, 'AssignmentId': '3JPSL1DZ58FFBF3F3N73LFBS4ZZNAQ', 'HITId': '389A2A3053YXWEACVTWVRE9DIMG0CQ', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 1, 'bad': False}","{'WorkerId': 'A38DXFI1TZA295', 'WorkTimeInSeconds': 530, 'AssignmentId': '3XUHV3NRV0EQVD5N5TL98KYAQ9O5HS', 'HITId': '389A2A3053YXWEACVTWVRE9DIMG0CQ', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 1, 'bad': False}","{'WorkerId': 'APRZ7BR8C0ZMQ', 'WorkTimeInSeconds': 152, 'AssignmentId': '3CPLWGV3M4F16WTABHT3PK08YHH9NX', 'HITId': '389A2A3053YXWEACVTWVRE9DIMG0CQ', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 0, 'bad': False}",1,1,0,1,False,False
cost an arm and a leg,very expensive,"This painting cost an arm and a leg, which I had to pay in order to buy it",1,"{'WorkerId': 'A1HKYY6XI2OHO1', 'WorkTimeInSeconds': 194, 'AssignmentId': '3JPSL1DZ58FFBF3F3N73LFBS4ZZNAQ', 'HITId': '389A2A3053YXWEACVTWVRE9DIMG0CQ', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 0, 'bad': False}","{'WorkerId': 'A38DXFI1TZA295', 'WorkTimeInSeconds': 530, 'AssignmentId': '3XUHV3NRV0EQVD5N5TL98KYAQ9O5HS', 'HITId': '389A2A3053YXWEACVTWVRE9DIMG0CQ', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 0, 'bad': False}","{'WorkerId': 'APRZ7BR8C0ZMQ', 'WorkTimeInSeconds': 152, 'AssignmentId': '3CPLWGV3M4F16WTABHT3PK08YHH9NX', 'HITId': '389A2A3053YXWEACVTWVRE9DIMG0CQ', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 0, 'bad': False}",0,0,0,0,False,True
uncharted waters,"when you are in a situation that is unfamiliar to you, that you have no experience of and don't know what might happen",We are in uncharted waters trying to solve this problem,0,"{'WorkerId': 'A1HKYY6XI2OHO1', 'WorkTimeInSeconds': 194, 'AssignmentId': '3JPSL1DZ58FFBF3F3N73LFBS4ZZNAQ', 'HITId': '389A2A3053YXWEACVTWVRE9DIMG0CQ', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 0, 'bad': False}","{'WorkerId': 'A38DXFI1TZA295', 'WorkTimeInSeconds': 530, 'AssignmentId': '3XUHV3NRV0EQVD5N5TL98KYAQ9O5HS', 'HITId': '389A2A3053YXWEACVTWVRE9DIMG0CQ', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 0, 'bad': False}","{'WorkerId': 'APRZ7BR8C0ZMQ', 'WorkTimeInSeconds': 152, 'AssignmentId': '3CPLWGV3M4F16WTABHT3PK08YHH9NX', 'HITId': '389A2A3053YXWEACVTWVRE9DIMG0CQ', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 0, 'bad': False}",0,0,0,0,False,False
under your nose,"when something happens right in front of you, especially if it is surprising or audacious",It was right under your nose,2,"{'WorkerId': 'A2TBXASXZIRNNW', 'WorkTimeInSeconds': 306, 'AssignmentId': '3VAR3R6G15HJACAC74N24D524L3O81', 'HITId': '3ZXV7Q5FKQ4OTIP2YBFGULWHOO5CF6', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 2, 'bad': False}","{'WorkerId': 'A3CGQOJC28OVGN', 'WorkTimeInSeconds': 45, 'AssignmentId': '3J88R45B2WERADNLUCC99CRL5Z8PXR', 'HITId': '3ZXV7Q5FKQ4OTIP2YBFGULWHOO5CF6', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 2, 'bad': False}","{'WorkerId': 'AKQAI78JTXXC9', 'WorkTimeInSeconds': 193, 'AssignmentId': '3P4MQ7TPPDSITGJA6B2QPVV45S5BBJ', 'HITId': '3ZXV7Q5FKQ4OTIP2YBFGULWHOO5CF6', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 2, 'bad': False}",2,2,2,2,False,False
stick in his throat,difficulty of accepting and makes you angry or resentful,The news stuck in his throat when he tried to say it out loud,1,"{'WorkerId': 'A2TBXASXZIRNNW', 'WorkTimeInSeconds': 306, 'AssignmentId': '3VAR3R6G15HJACAC74N24D524L3O81', 'HITId': '3ZXV7Q5FKQ4OTIP2YBFGULWHOO5CF6', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 1, 'bad': False}","{'WorkerId': 'A3CGQOJC28OVGN', 'WorkTimeInSeconds': 45, 'AssignmentId': '3J88R45B2WERADNLUCC99CRL5Z8PXR', 'HITId': '3ZXV7Q5FKQ4OTIP2YBFGULWHOO5CF6', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 0, 'bad': False}","{'WorkerId': 'AKQAI78JTXXC9', 'WorkTimeInSeconds': 193, 'AssignmentId': '3P4MQ7TPPDSITGJA6B2QPVV45S5BBJ', 'HITId': '3ZXV7Q5FKQ4OTIP2YBFGULWHOO5CF6', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 0, 'bad': False}",1,0,0,0,False,True
take a leaf out of someone's book,implement actionable advice,We took a leaf out of their book and put it in our scrapbook,1,"{'WorkerId': 'A2TBXASXZIRNNW', 'WorkTimeInSeconds': 306, 'AssignmentId': '3VAR3R6G15HJACAC74N24D524L3O81', 'HITId': '3ZXV7Q5FKQ4OTIP2YBFGULWHOO5CF6', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 2, 'bad': False}","{'WorkerId': 'A3CGQOJC28OVGN', 'WorkTimeInSeconds': 45, 'AssignmentId': '3J88R45B2WERADNLUCC99CRL5Z8PXR', 'HITId': '3ZXV7Q5FKQ4OTIP2YBFGULWHOO5CF6', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 1, 'bad': False}","{'WorkerId': 'AKQAI78JTXXC9', 'WorkTimeInSeconds': 193, 'AssignmentId': '3P4MQ7TPPDSITGJA6B2QPVV45S5BBJ', 'HITId': '3ZXV7Q5FKQ4OTIP2YBFGULWHOO5CF6', 'HITTypeId': '3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB', 'gold': 1, 'bad': False}",2,1,1,1,False,False
